Latitude, Logitude ,code,name,address,mobile,email,,
16.6461,75.8184,263979,SHREE SHANKER PETROLEUMS,SURVEY  NO  1047  2MANAGULI  VILLAGETQ    B    BAGEWADI,9448418306,shreeshankarpetroleumgmai,,
15.861823,76.20707,297196,RAJAHUSEN PETROLEUMS,MAIN  ROADSY    NO    49  2DOTIHAL  VILLAGE,9164364667,prajgowdayahoocoin,,
16.7533669,78.0037364,215431,M S SRI LAXMI FILLING STATION,INDIAN  OIL  DEALERSY  NO  156  A  MADDUR  VILLAGE(M)ANDHRA,8179199707,slfsmaddurgmailcom,,
17.64119,77.854813,275925,SNH PATEL FILLING STATION,INDIAN  OIL  DEALERSY  NO  104  1  AAANDHRA  PRADESH,8801351932,naqhisyedgmailcom,,
13.94076,77.275624,296228,PRAVEENA FILLING STATION,MADAKASIRASY    NO    411-6B2MADAKASIRA  VILLAGE  AND  MANDA,7799689999,princedineshgmailcom,,
24.760217,92.796118,198702,SUDESHNA OIL TRADERS,P  O  GHOONGOORDIST  CACHAR  (ASSAM),9401432383,sudeshnaoiltradersgmailco,,
17.186,80.0945,224301,SRI VENKATA SAI MANIKANTA F S,SY  NO  48  A1,885724270,thalluriseshaiahgmailco,,
18.867281,78.766491,298969,SRI SADGUGU KRUPA KISAN SEVA K,Lock  No  -336  T3    H-3-2PAIDIMADUGU  VILLAGEKORUTLA  MAND,9000012665,bodanapukirangmailcom,,
23.551409,91.392699,277305,SARADA PETROLEUM,NALCHAR  MELAGARHDISTRICT  -SEPAHIJALATripura,9436133338,saradatyresgmailcom,,
18.159217,79.623641,271029,KANAKADURGA FILLING STATION,INDIAN  OIL  KISAN  SEVA  KENDRAKANKATHMAKUR  Lock  No  -21,885724270,kanakdurgassgmailcom,,
16.1678,81.118,188094,Lakshmi Vinayaka Filling Stati,earlier  MALLAIAH      CO  CHINTAGUNTLAlock  T1-93  4  5,9666011893,ratnababu57gmailcom,,
28.6266,77.2197,106314,PEAREY LAL AND SONS,42JANPATH42JANPATH,9810767426,peareylalgmailcom,,
28.5345,77.1964,106321,QUTAB SERVICE STATION,OPP  STC  AND  MMTC  HOUSING  COLONY  MEHRAULI  ROAD,9678070838,qutabservicestationgmail,,
30.2037,76.8813,247402,NRS FUELS JUNCTION,KAKRA  PATTI,9416262544,nrsfuel44gmailcom,,
N/A, . ,77 0677,3046,MILLENNIUM PETROCARE,110075,7668858373,,
22.4543,75.5889,280261,SIDDHANATH FILLING STATION,VILLAGE  -  SHERPURSURVEY  NO    74  1  75  1PH  NO  12TEHSI,9424885051,shaktisinghgoyalgmailcom,,
34.238165,74.457613,109863,S T W  CO,INDIAN  OIL  PETROL  PUMP  SOPORE,9859222351,stwcoputukahgmailcom,,
30.7369,75.5828,206766,DASHMESH FILLLING STATION,INDIAN  OIL  PETROL  PUMPVILLAGE-HERAN  TEHSIL-RAIKOTJAGRAON,9876606763,arunhayergmailcom,,
14.9574,76.1011,143641,SHANEESHWARA FILLING STATION,INDIANOIL  DEALERS  L  NO  318ITTAGI  TAL  HUVENA  HADAGALI,9448100077,shaneeshwarayahooin,,
31.824101,75.628212,272819,JAND KISAN SEWA KENDRA,VILL  JANDPO  CHANGLATEHSIL  DASUYA,7837200015,jasdeepsinghcheemagmailco,,
30.399642,74.108036,296206,FRIENDS KSK,VILL-ABHUN,9780764005,friendskskabhungmailcom,,
30.2015,74.6589,187211,BRB AUTO CENTRE,LAMBI  ROAD,9417438760,nbansal700gmailcom,,
31.9171,77.1246,217394,CHANDEL FILLING STATION,INDIAN  OIL  PETROL  PUMPNH-22  PARWANOO  TO  KOTIVILLAGE  K,9805301983,chandelfskotigmailcom,,
31.0416,75.1553,261208,AVTAR KISAN SEWA KENDRA,INDIAN  OIL  DEALERVILL    KHAMBAKHMABA,9463966071,narendrapalgmailcom,,
25.5706,75.2835,221037,AMAN KISAN SEWA KENDRA,PIPLOUNDTEHSIL-  JEHAJPURDISTT    BHILWARA  (  RAJASTHAN),9413359801,amankisangmailcom,,
24.4106,75.852,123645,SARAOGI AUTOMOBILES,JHALAWAR  ROADBHAWANIMANDI(RAJASTHAN),9413807188,saraogiautomobilesgmailco,,
27.113275,82.198257,284520,MAYA KRISHNA KSK,VILLAGE      JIGNABLOCK      MUJHENADISTRICT      GONDA,7755827555,jksmgmgmailcom,,
27.042585,83.788948,288846,JANTA KISAN SEWA KENDRA,MADAR  BINDWALIA,9415278166,NA,,
26.5817,84.0485,261344,AYODHYA KISAN SEWA KENDRA,BANKATA  BAZAR,9450684269,NA,,
26.8027,83.4591,186459,TURWA FILLING STATION,GORAKHPUR  PIPRAICH  ROAD  TURWA  BAZAR,9935017871,amitkugondgmailcom,,
27.481736,80.033931,282960,THAKUR DALLASINGH KSK,VILLAGE      SAKAHA(ON  SAKAHA  MANPUR  RAOD)BLOCK      BAWA,9415488015,thakur282960gmailcom,,
26.961808,80.889731,267642,GANGAPAR KISAN SEWA KENDRA,INDIAN  OIL  DEALERVILLAGE  NAGLA,9415191859,ajayfkdgmailcom,,
28.566,79.003,155736,Om Service center,Shahbad,7599332433,omservicestationgmailco,,
26.237107,83.181052,287711,SHAMA KISAN SEWA KENDRA,ARAZI  NO    494VILLAGE  -  GOPALPURTEHSIL  -  SAGRI,9415276396,mohdfaisal9696gmailcom,,
28.878,79.088,217704,IMDAD KISAN SEWA KENDRA (KSK),IOC  DEALER  KHANDIA  TEHSHIL-SADARDIST  RAMPUR,9761178888,imdadtariq786gmailcom,,
29.134,79.52094,180908,Vindhvasini Highway Center,Bareilly  Road  Haldwani,7588062607,damodarvindhgmailcom,,
27.9387,77.8564,220414,Jai Durge Filling Station,Khair  Distt  AligarhU  P,9321560193,dpal888yahoocom,,
29.380304,79.463566,277668,MAA SHEETLA FILLING STATION,OPPOSITE  MAA  SHEETLA  MANDIRRANIBAGH  NH87DIST    NAINITAL,9690203444,manavtewarigmailcom,,
28.8254,78.243,291380,Z FUEL STATION,INDIAN  OIL  RETAIL  OUTLETVILL  YAKBAGDITEHSIL    DHANORA,9196398603,hasanusmaniusmanigmailcom,,
22.049052,78.936392,169604,THE CO-OPERTIVE MKTG SOCIETY,NR  CONGRESS  BHAWAN  NAGPUR  RDDISTT  CHHINDWARA,9300448455,copms05gmailcom,,
26.256729,84.661184,205103,Sahil Kisan Sewa Kendra,Dumra  CentrePS      Jamo  BazarDist    Siwan,9939697858,sahilkisansevakendragmail,,
22.7294,73.1843,258761,JAY MAHARAJ KISAN SEVA KENDRA,KALSAR,9824076694,abcgmailcom,,
21.4673103,78.5282725,299198,BHAGIRATHA SERVO,SURVEY  NO  1241P  H  5MAUZA,9561979858,bhagirathaioclgmailcom,,
18.500675,73.858509,284829,SHUKLA   CO,GAT  NO  38VAREDARNATAL    NIPHAD,9595688222,shuklapumpgmailcom,,
20.688674,77.043366,279798,RADHE RADHE SERVO CENTER,SURVEY  NO  7MOUZA  SHERPURTEHSIL  KARANJA,9370697117,sumitthaddani7gmailcom,,
20.3834295,81.4332299,311628,MANISH FUELS,VILL  TELGARATEHSIL  CHARAMADIST  KANKER,9685471968,bjkorramsonsfuelsgmailcom,,
25.17,79.35,273421,ALIPURA FILLING STATION,HOUSE  NO137  WARD  NO15  POST  ALIPURA,9425006159,abcgmailcom,,
.,21.175204,2726,274597,SMT. KANTI RATNAM KANTI,771242099,771242099,,
25.046,79.6742,220810,DINDYAL MAHTON KISAN SEWA KEND,TEHSIL  -  NOWGAONDIST    CHHATARPURGADI  MALHERA,9826206633,prateekmahtogmailcom,,
22.132218,79.27272,274015,ARIHANT KISAN SEVA KENDRA,INDIAN  OIL  KSKVILLAGE-  KUNDATEH    CHURAI  DIST    CHHIND,9479490900,arihantparas1gmailcom,,
9.93552,76.4223,216158,VALAPPIL ENTERPRISES,INDIAN  OIL  DEALERTIRUVANIYOORERNAKULAM  DISTRICT,9562702440,shailendranvalappilyahooc,,
15.8566445,74.5059229,118451,PETROLEUM MARKETERS,INDIAN  OIL  DEALERSCAMPBELGAUMDIST  BELGAUM,9876056437,anandligadeyahooin,,
13.313382,77.237958,296028,SHIVA RUDRA SAI ENTERPRISES,KURUVEL  VILLAGE  SY  NO    18  5URDIGERE  HOBLITUMKUR  TALU,9886737155,sarpasbrgmailcom,,
16.4456,80.8595,188084,SRINIVASA AGENCIES,NANDAMURU  VILLAGElock  T1-246  7    DNO  89ANDHRA  PRADESH,8125538777,hemaneelima777gmailcom,,
16.8098,80.97,260388,SARVANI FILLING STATION,SY  NO  340  1BGOPAVARAM  VILLAGElock  T1-148  9    D  NO  5,9440699456,ndsprakasaraogmailcom,,
18.432164,79.008345,269004,RAJA RAJESWARA FUEL POINT,ODYARAM,9000411412,vijaypalreddyk49gmailco,,
18.607049,79.522564,289430,KRISHNA KISAN SEVA KENDRA,INDIAN  OIL  KISAN  SEVA  KENDRAVELLULLA  LOCK  NO    T3-275,9440069668,jagadeshbodlagmailcom,,
16.9286,80.364,127501,DARLA GOVIND,IOC  DLR  LOCK  NO    IG  404  1-204  WYRMADHIRA(Khammam  Di,9294771738,swethadarlagmailcom,,
18.7697,78.3893,259130,SRI NARASIMHA FILLING STATION,INDIAN  OIL  DEALERSSY  NO    985  AANDHRA  PRADESH,9848032234,bpljonnalayahoocoin,,
23.489041,91.419312,275206,MANASA PETROLEUM AGENCY,KAKRABANDISTRICT-  GOMATITRIPURA,9862318485,rajibsamaddarkkbgmailcom,,
30.6982,76.198,187348,CHAUDHARY SERVICE STATION,INDIAN  OIL  PETROL  PUMPIKLAHA  ROAD,9317780475,RAMANTOMYAHOOCOM,,
32.265937,75.659973,273389,TRUE OIL PETRO POINT,SAILI  ROADNEAR  PATEL  CHOWKNEAR  PATEL  CHOWK,9417021303,bajwakulbir7gmailcom,,
31.347,75.05,299428,JAMARAI KSK,INDIAN  OIL  PETROL  PUMPVILLAGE  JAMARAITEHSIL  KHADOORSAHI,9815962163,dhotsukhwantgmailcom,,
31.6265,75.6403,196491,AMRIT PETROLEUM-381,INDIAN  OIL  PETROL  PUMPVILLAGE    KHOKKARDISTT    HOSHIARP,8699800006,psmanchandayahoocom,,
31.0871,75.792,197858,TARUN FILLING STATION-17,INDIAN  OIL  PETROL  PUMPVILLAGE    MANSOORPURDISTT    JALAN,9814473335,tarunm250gmailcom,,
31.0295,76.711,169341,KUNDLAS FILLING STATION,INDIAN  OIL  PETROL  PUMPNH-21A  VILL    DADHIBOLABADDI-NALA,9882900572,sohgmailcom,,
26.65252244,73.9429493,266522,KAMERIYA KISAN SEWA KENDRA,INDIAN  OIL  RETAIL  OUTLETVILLAGE-  KALRUTEHSIL-  MERTA  CI,9396851565,nskjatgmailcom,,
25.015953,72.244661,287071,Ummed Filling Center,Punasa  Road  Bhinmal,8233533652,srpmedagmailcom,,
25.4375,81.8513,186299,KASHI TRANSPORT AGENCY,BAI  KA  BHAGH  ALLAHABAD,9415237502,guddu070787gmailcom,,
28.0125,73.3148,186785,STANDARD MOTOR,Near  Railway  Station,9549707325,sdgmailcom,,
26.84656,80.05512,277522,YATI FUEL CENTRE,INDIAN  OIL  DEALERBET  MEDUWA,9415161653,katiyarivyahoocom,,
26.5038,80.6937,211590,DEEPGANGA FILLING STATION,MANGATKHERAMANGATKHERAMANGATKHERA,9452332657,anil70647gmailcom,,
26.7731,80.6415,180108,GAYATRI F  STN HASANGANJ,LOCK  NO  IG-3685  22046HASANGANJ  DISTT    UNNAO,9731520999,gayatrifillingstationioc,,
26.4349,80.3953,197311,HAMRAZ PETROLEUM,150  Ft  road  jajmau,9935102034,hamraztraders1970gmailc,,
28.5858,77.3093,155452,NOIDA AUTOMOBILES,POLT  NO  B  -567  SECTOR  -  14,9810633790,noidaautomobilesyahooc,,
28.8104,79.0404,186544,BHARAT AUTO SERVICE (IBP),IBP  DEALER  BILASPUR  GATE  RAMPURDIST    RAMPUR,99,bhagmailco,,
29.73,78.48,284760,SHRI SIDHBALIBABA AUTO SALES,VILLAGE-BALBHADRAPURB  E  L  ROADPO-Kotdwar,9837063360,vikashagarwal1970gmailcom,,
27.718,79.6522,154595,MOHAN FILLING STATION,IOC  DEALER  JALALABAD  SHAHJAHANPURDISTRICT      SHAHJAHANP,841035065,himansho120388gmailcom,,
27.1267,78.0054,186647,KISHOR BROTHERS,SEWLA  JATT    GWALIOR  ROAD,9319108715,kuldeephgrgmailcom,,
28.4364,78.7958,154192,AZAD HIND FILLING STATION,PATHRA  MOAD  CHANDAUSI,9412091920,azadhindfillingstationgm,,
28.838648,78.773329,284748,NAEEMA FILLING STATION,SH-41MORADABAD  TO  THAKURDWARAVILLAGE-  HATHATTEHSIL-  MORA,9927169786,lifelinehospitalmbdgmailc,,
29.632,78.3173,178266,DIAMOND JUBILEE FUEL CENTRE,IOC  DEALER  AMMANULAHPUR  BIJNOREDISTT  BIJNOR,9837037876,diamondjubileefuelgmail,,
23.3966,87.7731,216521,MONTY OIL CENTRE,VILL  -  BARA    P  O  -  BELARIP  S  -  AUSGRAMDIST  -  BUR,9432360323,dipaknatta47dgmailcom,,
21.131357,86.592675,264004,DIBYA SAI KSK,AT-  RAMAKRUSHNAPURPO-  BALIKHANDPS-SIMULIA  DIST-  BALASORE,9438100009,nilpanda85gmailcom,,
20.8627,86.3105,191136,JAGANNATH FILLING STATION,MAKEIPURJAJPURORISSA,9437315814,jfs191136gmailcom,,
23.685,87.001,277576,ASANSOL ENERGY FUEL STATION,GHAGORBUDI  ON  NH-2PS-ASANSOL(NORTH)DT  -  BURDWAN,9434006097,asansolenergygmailcom,,
25.7635,87.9562,140333,SUSEN AUTO SUPPLY,TUNGIDIGHIUTTAR  DINAJPURW  B    RTKM-  202KMLOCK  NO    210,9332062800,r140333yahoocoin,,
24.286532,86.634453,190812,JANTA SERVICE STATION,SAPHADEOGHARJHARKHAND,7783034664,jantaservicestation2014g,,
20.8949,70.4678,197863,VIKRAM KISHAN SEVA KENDRA,AJOTHA,9429776418,ABCGMAILCOM,,
21.379982,71.239822,273908,SHREE RAGUNATH PETROLEUM,INDIAN  OIL  DEALERVILLAGE    NANA  SAMADHIYALATALUKA    DHA,9429702201,hardikgevariyagmailcom,,
19.0738,73.0036,125865,VASHI PETROLEUM,NEW  BOMBAY  (LOCK  NO  21016),9029448944,vashipetroleumgmailcom,,
23.8312,73.0015,112332,J B PATEL AND CO,IDAR,9428616191,JBPATELIDARGMAILCOM,,
18.108044,75.036287,273826,NIKITA PETROLEUM,GAT  NO  802  NEW  GAT  NO  326  6INDAPUR  TOWN  TALUKA  -,6422511474,saityresindapurgmailcom,,
18.798952,73.609468,275849,VENKATESHWARA PETROLEUM KSK,GAT  NO  312VILLAGE      TAKVE  BUDRUKTal    Maval,985097818,gaikwadgroupgmailcom,,
24.5269,81.3019,172282,BUDHWA SERVICE STATION,GOVINDGARH  ROAD  REWAINDIAN  OIL  PETROL  PUMPDISTT  REWA,766222644,budhwarewagmailcom,,
9.958746,77.4906,274498,SUBIAH PETRO AGENCIES,INDIAN  OIL  DEALERSKODUVILARPATTI-BALAKRISHNAPURATHENI  DIS,9942075428,subbiahilamvazhuthigmailc,,
23.401372,79.533484,209880,SUVIDHA KISAN SEWA KENDRA,ON  ABHANA-PATAN  ROADTEH    TENDUKHEDADISTT    -  DAMOH  (M,9425455282,rajguru1471gmailcom,,
8.55657,76.9434,162483,CITY FUELS,MANANTHALA,9454213254,cityfuels04gmailcom,,
22.277563,82.90696,272260,KUMAR FUELS,INDIAN  OIL  DEALERVILL  KOTMERTAH  KARTALA,9827113212,kumarfuelskotmergmailcom,,
26.805,82.4807,308629,KALHANSH FILLING STATION,VILL-RAJGHAT  TEHSIL-HARRIYAON  HARRIYA  BABHNAN  ROADDistt-,9919617700,blockpramukhgaurgmailcom,,
12.9964,77.5804,187627,SRI VARI PETRO AGENCIES,SHESHADRIPURAM,9845700600,kumarkavitha27gmailcom,,
20.431,85.8901,253800,KANYAKUMARI KISAN SEVA KENDRA,AT-  SRIKORUAN  PO-  URALIPS-CUTTACK  SADARDist-Cuttack,9437504255,kanyakumari67gmailcom,,
ADAMPUR.MANDI,29.219942,1852,223795,SAROJ RANI,9416733495,9416733495,,
22.244841,69.682659,192322,JALIAN PETROLEUM,DHARAMPURIndian  Oil  DealerKHAMIYA  DIST  JAMNAGAR,9925252520,jalianpetroleumgmailcom,,
28.693,77.1002,206615,SHAHED MATBAR SINGH NEGI FLNG,ROHINI  SECTOR  -  2OUTER  RING  ROADNEW  DELHI,9811353637,matbarfilling85gmailcom,,
31.53,76.35,283322,MARS FUEL POINT,INDIAN  OIL  PETROL  PUMPJAISINGHPURKANGRA,9418222573,thakurrajesh2005yahoocoin,,
31.54,75.1914,266500,GAURAVJEET KISSAN SEWA KENDRA,GAURAVJEET  KISSAN  SEWA  KENDRAINDIAN  OIL  PETROL  PUMPV,9876039358,gauravejeetkisansewakenda,,
30.2539,74.011,206289,SIAAG FUEL STATION,KHEO  WALI  DHAB,9915231888,ssiaagyahoocom,,
31.119484,75.922577,272824,CHANAN SINGH FILLING STATION,VILL  HAKEEMPURMUKANDPUR  -  APRA  ROADSHAHEED  BHAGAT  SING,9814157063,goldysingh30yahoocom,,
ABOHAR,30.2446927,3820,287092,Gurpreet Kaur,9463774397,9463774397,,
27.0729,76.7175,264740,SHREE RAM KISAN SEWA KENDRA,INDIAN  OIL  PETROL  PUMPBANDIKUI-MANDAWAR  ROADGOLADA  DIST,9828370307,rajstudiobkigmailcom,,
25.404307,76.056777,277646,DUBEY AUTOMOBILES,Kota  Lalsot  Road,9468501081,dubeyautomobilgmailcom,,
26.618912,83.591446,283340,K  U  KISAN SEWA KENDRA,VILL-  MOTI  PAKADTEHSIL-  CHAURI  CHAURADISTT-  GORAKHPUR,9415282703,kuksk283340gmailcom,,
29.9168,78.0974,161130,HARI KRIPA FILLING STATION,RANIPUR  MORE  HARIDWAR,9837094266,deepakbehl2004yahoocom,,
28.5251,79.9884,265974,AUJLA FILLING STATION,IOCL  RETAIL  OUTLETVILLAGE      PACHPEDA  GARHAPHILIBHIT  K,9927779222,harpreetaujla54gmailcom,,
26.2325,88.153,139882,BABA RAM DEV FUEL,A  L  I  G  A  N  J  PO      PS  ISLAMPURRTKM  160  KMDIST,9832434034,agarwalalok35gmailcom,,
24.6377,87.9166,280356,CHANDPUR FUEL PUMP,MOUZA    ANTARDWIPAPS    SAMSHERGANJDIST    MURSHIDABAD,9732567639,Chandpurfuel15gmailcom,,
21.3019,83.404,124169,GAYATRI FILLING STATION,IOCL  RETAIL  OUTLETAT  PO-  SOHELA  NH-6DIST  BARGARH,9777964403,saikranti1971gmailcom,,
23.787897,86.476981,218846,MAKUND FUEL CENTRE,KARMATANDP  O  DAMODARPURP  S  BALIAPUR,9431730070,makundfuelgmailcom,,
24.355951,71.505322,286180,SWASTIK KISAN SEVA KENDRA,MANGALMURTI  COMPLEXIN  FRONT  OF  NEWSTANDNEAR  SBI  KHIMAN,9426559101,dmrajput101yahooin,,
20.9437,77.7699,126203,DAMODAR AUTOMOBILE,IOCL  DEALERMORSHI  ROADAMRAVATI,9420720381,damodarautomobigmailcom,,
22.8677,72.8661,234781,KRISHNA PETROLEUM KSK,SURVEY  NO    341VILLAGE      AKLACHATALUKA      MAHEMDAVAD,9979961416,rajeshbharatiyayahoocom,,
22.165869,70.962112,296646,SHREE KRISHNA FUEL,SURVEY  NO-119VILLAGE  LAKHAPARTAL  Rajkot,0,herbhanileshgmailcom,,
21.2823,71.9543,197725,BAPASITARAM PETROLEUM,AT  POST    GUNDARANA  Indian  Oil  DealerTAL    MAHUVA    D,9428811110,bapasitarampetro1gmailcom,,
9.18666,76.564,194114,S N FUELS,INDIAN  OIL  DEALERBHARANIKAVU  P  O  ALAPPUZHA  DIST,9846034314,snfuels321gmailcom,,
11.72566,78.096272,246631,SHRI GURU SAI AND COMPANY,INDIANOIL  DEALERS  F  NO  193  3  KARUPPUR  VILLAGEOMALUR,9842807788,shrigurusai55gmailcom,,
9.25943,76.7092,193960,POOVANMALA REENA,ELAVANTHITTA,9431438872,francisabrahamgmailcom,,
12.1203,75.4857,205050,JASEEL FUELS,Indian  Oil  Dealer  Naduvil,9847114371,jaseelfuelsgmailcom,,
16.2449,75.0376,196673,GANGAMATA PTROLEUMS,KULGOD,9902790788,GANGAMATAPTROLEUMKULGMAI,,
13.3207,74.9979,233145,SHREE VISHNUMOORTHI ENTERPRISE,INDIAN  OIL  DEALERMARNE  VILLAGE  AJEKARUDUPI  DISTRICT,9741471524,aditisarojashettygmailcom,,
23.2161,87.6807,190569,SUBHAM FILLING STATION,KHANDAGHOSH  P  O  P  S  -KHANDAGHOSH,9434017851,subhamfillingstngmailcom,,
29.6699,75.2582,194850,SARDARJI AUTO FUELS,VILL-  KHAIRA,9221500002,sarg,,
28.3341,76.3009,102347,Pooja Service Station,Kanina,9050990009,poojaservicestationgmail,,
26.9061,75.8426,123589,RAJASTHAN HIGHWAY SERVICE,TRANSPORT  NAGER,9829079734,rajasthanhighwaygmailco,,
19.4457,73.3176,125881,PARTHASARATHI PETROL PUMP,N  H-03SHAHAPURDIST  THANE  (LOCK  NO    11024),9822607081,bdjadhav1954gmailcom,,
26.8478,82.7236,156157,J DEEP FILLING STATION,IOC  DEALERWALTERGANJ    LOCK  NO  21004BASTI  UP,9415037061,jdeepdusiagmailcom,,
29.9043,77.7539,212966,SHREE GANESH KISSAN SEWA KENDR,AT      PO      CHURIYALATEHSIL      ROORKEEDIST      HARIDW,9719286375,shreeganeshkskyahoocom,,
26.8494,83.746,155209,MATHAULI AUTOMOBILES,MATHAULI,9838131279,NA,,
26.75034,78.56748,276620,SHAH MOTORS,INDIAN  OIL  DEALERBAHEDAETAWAH  KANPUR  ROAD,9719633786,iocro276620gmailcom,,
26.17569,80.174009,277532,BPRN GHATAMPUR,HAMIRPUR  ROAD  GHATAMPUR,9415216009,bprnghatampurgmailcom,,
ACHHNERA,26.054022,4553,297747,RAMHIT SINGH RAMHIT,9810297645,9810297645,,
26.4746,80.3437,186269,JAIN MOTORS WORKS,PARADEKANPURDISTT    KANPUR  NAGAR,9419196878,krishnkumarjaingmailcom,,
29.8552,77.8763,230672,SAI SAMARPAN F STN,POORVAWALI  OPP    DAYALBAGHOLD  RLWY  STN    ROADGANESHPUR,9897710000,saisamarpanioclyahoocom,,
24.0897,87.7337,139374,MOLLARPUR PETROL PUMP   SS NH6,P  O    MOLLARPUR  BIRBHUMWEST  BENGAL  731216RTKM-212-LOCK,9434006663,mallarpurppssrediffmailco,,
20.8436,84.3185,175273,BOUDH FILLING STATION,Old  Block  Chowk  Malisahi,9438136994,boudhfillingstation11gm,,
27.9267,78.0276,186671,SATNAM SERVICE STATION - IBP,6th  MilestoneOpp    Darshan  Oil  MillDELHI  ROAD    ALIGAR,9900029477,satnamalggmailcom,,
16.733626,82.202653,162568,Padma Highway Filling Station,Kanakalapeta  Yanam  UT  of  PondicheTIN  No    34170007499,98,mvsgmailcom,,
11.9929,75.3921,200435,MAKEERYAM,Makeeryam  fuels,9446672516,makeeryamfuelsgmailcom,,
12.512964,78.396596,307098,NKK FUELS,BARGUR,8220518422,nkkgmailcom,,
17.542127,78.363708,308539,VINAYAK FILLING STATION,INDIAN  OIL  DEALERSY  NO    10      11  BACHUPALLY(V)BACHUP,9949112427,vinayakhpcl2013gmailcom,,
29.529,76.9734,142661,RANA MOTORS,GT  ROAD  NH-1  GHARAUNDA,9813012808,maninderrana89yahoocom,,
29.1343,76.7046,102138,HARYANA FILLING STATION-GOHANA,GOHANA  ON  ROHTAK  ROADGOHANAGOHANA  DISTT  SONEPAT,9215592065,hfsgohanayahoocom,,
28.5249,77.1011,106326,RAJASTHAN RAJPATH FILLING STAT,NATIONAL  HIGHWAY  NO  8SAMALKHAN  DELHI  LOCK  NO  349,9599414443,RRFSIOCLGMAILCOM,,
29.2387,77.0128,102067,MATU RAM PURAN CHAND,INDIAN  OIL  DEALERSAMALKHA,9812000007,mrpcioclgmailcom,,
29.979982,76.594745,274787,MAA SARASWATI FILLING STATION,SIKANDERA  COLONYON  PEHOWA  KURUKSHETRA  ROADKURUKSHETRA,9215731235,urmilasureshrorrgmailcom,,
29.9724,76.8369,220923,SIMRAN AUTO FILLING STATION,SECTOR  17OLD  BUS  STANDKURUKSHETRAKURUKSHETRA,9992885662,simranfstngmailcom,,
30.415,77.1476,266089,MANSA DEVI KSK,INDIAN  OIL  KSK  DEALERVILL    GANAULION  AMBLI  SHEHZADPUR,9361033517,ganauliioclkskgmailcom,,
29.403473,76.966441,281974,NAV PARAS PETROLUBE CENTRE,SAMALKHA  BAPOLI  ROAD  LHS  KM  STONE  9-8  PANIPAT,9254444429,navparas12gmailcom,,
30.747631,75.846123,269730,GURU KRIPA KISSAN SEWA KENDRA,DEHLONONGUJARWALROAD,9814353992,sandeepsahi75gmailcom,,
28.3155,76.0831,219647,BABA KHETANATH FILLING ST  KSK,VILL  ZERPUR  MAHENDERGARH  TO  SATNALI  ROAD  MAHENDERGARH,9416321921,ipsgmailcom,,
29.33298,75.71298,280468,MAHA LUXMI PETRO CARE,INDIAN  OIL  RETAIL  OUTLETAGROHA-BARWALA  ROADVILLAGE-NANGT,8529193577,rajbirjakhar21gmailcom,,
31.2878,76.361,229247,Maa Luxmi Filling Stn -746,NangranDistt  RoparNANGRAN,9317087000,maaluxmi229247yahoocom,,
28.194071,76.621316,283034,JSR FILLING STATION,REWARI  CITY,967642895,jsrfillingstationgmailco,,
29.158875,76.266555,276796,BABA BISHADA KSK,VILL  UGALAN,9215670018,bababishadagmailcom,,
31.4349,74.9349,195909,SAJJAN PETROWORLD-106,INDIAN  OIL  PETROL  PUMPTARN  TARANTARN  TARAN  SARHALI  RO,9464438302,sajjanpetroworldyahoocom,,
30.17,74.5074,210026,LAKSHMI PETRO,DANEWALA,9814447070,lakshmipetro3gmailcom,,
30.4683,74.5179,108878,BHAI SHAMSHER SINGH SONS,INDIAN  OIL  PUMP  MUKTSAR,9698000001,bhaisonshotmailcom,,
30.4386,74.2491,187220,SIVIA MOTORS,NUKERIA,9417166896,siviamotorgmailcom,,
24.876476,74.317688,546812,KAPASAN FILLING STATION MS SIT,RAILWAY  STATION  ROAD  KAPASAN,9414732679,kapasanfillingstationgm,,
25.3189,74.5649,294084,SHREE VIRAT PETROLEUM,ViiiMalola,8696900919,shreeviratpetroleum919g,,
26.455,74.3863,199106,RATHORE KISAN SEWA KENDRA,INDIANOIL  DEALERVILL  GOVINDGARHDISTT  AJMER,9414259477,rathoreshalendrasinghgmai,,
24.5594,73.7261,174266,GAYATRI TANKERS,KRISHI  MANDI  TO  JHAMARKOTRA  ROADMANWAKHERADISTT-  UDAIPU,9214466218,gayatritankersgmailcom,,
25.3242,82.9864,234982,ALOK FILLING STATION,TILMAPUR,9919201444,alokfillingstationgmail,,
25.958053,81.044078,307660,chaudary ksk,INDIANOIL  DEALERKHASRA  NO15GHAVILL  ARAJIPALTEHSIL  KHAGA,9935391777,samaryargmailcom,,
27.883744,79.912245,271151,VIJAY KISSAN SEVA KENDRA,VILLAGE  PADECHATEHSIL  SADARDISTRICT  SHAHJAHANPUR,9794330424,durgeshs003gmailcom,,
27.8535,79.886,211635,PIYUSH FILLING STATION,Bareilly  Mod  ShajahanpurShajahanpur-PIN  242001Shajahanpur,9831092198,manoharprasad321gmailcom,,
28.0507,79.1337,153872,BHARAT OIL COMPANY (NAWADA),IOC  RO  SH-33  NAWADA  BADAUNBADAUNBADAUN,9837733000,hbagarwal2011yahoocom,,
23.9592,87.6877,139391,PARAKH SERVICE STATION  SH11,VILL  RUDRANAGARPO  SAINTHIABIRBHUM(LOCK  NO  11004)PIN    7,9932784218,bikramparakhgmailcom,,
